rank,word,indicativeness
722,mans,3.1165127836465144e-06
723,*wrong*,3.1165127836465144e-06
724,swampier,3.1165127836465144e-06
725,1/4lb,3.1165127836465144e-06
726,accompanie,3.1165127836465144e-06
727,pleasurable,3.1165127836465144e-06
728,jaw-dropping,3.1165127836465144e-06
729,te,3.1165127836465144e-06
730,caprice,3.1165127836465144e-06
731,well-marinaded,3.1165127836465144e-06
732,trouverez,3.1165127836465144e-06
733,tinier,3.1165127836465144e-06
734,musky,3.1165127836465144e-06
735,plastic-wrapped,3.1165127836465144e-06
736,franca,3.1165127836465144e-06
737,melt-in-the-mouth,3.1165127836465144e-06
738,overdressed,3.1165127836465144e-06
739,minute,3.1165127836465144e-06
740,parma/brooklyn,3.1165127836465144e-06
741,fuller,3.1165127836465144e-06
742,26th,3.1165127836465144e-06
743,vinagarette,3.1165127836465144e-06
744,stained-glass,3.1165127836465144e-06
745,high-ceiling,3.1165127836465144e-06
746,vigorous,3.1165127836465144e-06
747,special,chicken,3.1165127836465144e-06
748,beaufiful,3.1165127836465144e-06
749,over-ordered,3.1165127836465144e-06
750,country-sportsbar,3.1165127836465144e-06
751,cumbersome,3.1165127836465144e-06
752,date,3.1165127836465144e-06
753,led,3.1165127836465144e-06
754,gradual,3.1165127836465144e-06
755,on,3.1165127836465144e-06
756,amazing-sounding,3.1165127836465144e-06
757,gut-bomb,3.1165127836465144e-06
758,hot-pot,3.1165127836465144e-06
759,sro,3.1165127836465144e-06
760,5star,3.1165127836465144e-06
761,delicious--smoky,3.1165127836465144e-06
762,ya,3.1165127836465144e-06
763,tucked-in,3.1165127836465144e-06
764,heterogeneous,3.1165127836465144e-06
765,pan-am,3.1165127836465144e-06
766,interesting/alternative,3.1165127836465144e-06
767,ends-up-in-your-lap,3.1165127836465144e-06
768,hell,3.1165127836465144e-06
769,spook-tacular,3.1165127836465144e-06
770,incaffeinated,3.1165127836465144e-06
771,standard--musaengchae,3.1165127836465144e-06
772,poke/seafood,3.1165127836465144e-06
773,bona,3.1165127836465144e-06
774,cheesiest,3.1165127836465144e-06
775,we-do,3.1165127836465144e-06
776,acute,3.1165127836465144e-06
777,low-fat,3.1165127836465144e-06
778,mast-,3.1165127836465144e-06
779,flavorful.,3.1165127836465144e-06
780,cajun/mexican,3.1165127836465144e-06
781,bumpin,3.1165127836465144e-06
782,too-thick,3.1165127836465144e-06
783,wasteful,3.1165127836465144e-06
784,cookéd,3.1165127836465144e-06
785,quesdilla,3.1165127836465144e-06
786,kabuli,3.1165127836465144e-06
787,pan,3.1165127836465144e-06
788,nacho-something,3.1165127836465144e-06
789,no-grease,3.1165127836465144e-06
790,salmon-like,3.1165127836465144e-06
791,heehee,3.1165127836465144e-06
792,english/chinese,3.1165127836465144e-06
793,great--i,3.1165127836465144e-06
794,obviou$,3.1165127836465144e-06
795,church-like,3.1165127836465144e-06
796,topmost,3.1165127836465144e-06
797,itemized,3.1165127836465144e-06
798,great--this,3.1165127836465144e-06
799,ala,3.1165127836465144e-06
800,hentai,3.1165127836465144e-06
801,spice,3.1165127836465144e-06
802,lime-a-holic,3.1165127836465144e-06
803,jersey,3.1165127836465144e-06
804,perkcup,3.1165127836465144e-06
805,boba-deficient,3.1165127836465144e-06
806,silver-haired,3.1165127836465144e-06
807,notch--they,3.1165127836465144e-06
808,a/c,3.1165127836465144e-06
809,singaporean,3.1165127836465144e-06
810,greasey,3.1165127836465144e-06
811,logo-ed,3.1165127836465144e-06
812,dueling,3.1165127836465144e-06
813,texas-sized,3.1165127836465144e-06
814,barbecued,3.1165127836465144e-06
815,forewarned,3.1165127836465144e-06
816,frothier,3.1165127836465144e-06
817,great--a,3.1165127836465144e-06
818,grumpier,3.1165127836465144e-06
819,subway-style,3.1165127836465144e-06
820,fide,3.1165127836465144e-06
821,pretzel-related,3.1165127836465144e-06
822,two-seater,3.1165127836465144e-06
823,multicultural,3.1165127836465144e-06
824,smoked-then-fried,3.1165127836465144e-06
825,unrelated,3.1165127836465144e-06
826,primal,3.1165127836465144e-06
827,boy-/girl-friend,3.1165127836465144e-06
828,kun-pao,3.1165127836465144e-06
829,unequivocal,3.1165127836465144e-06
830,urbane,3.1165127836465144e-06
831,arancini,3.1165127836465144e-06
832,church-y,3.1165127836465144e-06
833,tanzanian,3.1165127836465144e-06
834,reclaimed,3.1165127836465144e-06
835,options,low,3.1165127836465144e-06
836,50s,3.1165127836465144e-06
837,none-the-less,3.1165127836465144e-06
838,loft-like,3.1165127836465144e-06
839,fresh--broccoli,3.1165127836465144e-06
840,over-stuffed,3.1165127836465144e-06
841,hard/soft,3.1165127836465144e-06
842,fusion,3.1165127836465144e-06
843,loungey,3.1165127836465144e-06
844,sha-cha,3.1165127836465144e-06
845,premature,3.1165127836465144e-06
846,amicable,3.1165127836465144e-06
847,phylo,3.1165127836465144e-06
848,powdered,3.1165127836465144e-06
849,gone-but-not-lamented,3.1165127836465144e-06
850,decent.,3.1165127836465144e-06
851,order-at-the-counter-and-seat-yourself,3.1165127836465144e-06
852,takeout/delivery,3.1165127836465144e-06
853,bountyful,3.1165127836465144e-06
854,pro-rated,3.1165127836465144e-06
855,allergies/personal,3.1165127836465144e-06
856,fast--like,3.1165127836465144e-06
857,zen-ish,3.1165127836465144e-06
858,intentional,3.1165127836465144e-06
859,tiramisu,3.1165127836465144e-06
860,tame,3.1165127836465144e-06
861,touch-screen,3.1165127836465144e-06
862,enought,3.1165127836465144e-06
863,sea-saltless,3.1165127836465144e-06
864,budae,3.1165127836465144e-06
865,enticing,3.1165127836465144e-06
866,faux-gucci,3.1165127836465144e-06
867,swank,3.1165127836465144e-06
868,socialized,3.1165127836465144e-06
869,lamb,3.1165127836465144e-06
870,salmom,3.1165127836465144e-06
871,concentrated,3.1165127836465144e-06
872,bacon,mushroom,3.1165127836465144e-06
873,gorganzola,3.1165127836465144e-06
874,hotess/senior,3.1165127836465144e-06
875,insalata,3.1165127836465144e-06
876,frist,3.1165127836465144e-06
877,butthurt,3.1165127836465144e-06
878,jovial,3.1165127836465144e-06
879,week,nice,3.1165127836465144e-06
880,ehhhh,3.1165127836465144e-06
881,theamed,3.1165127836465144e-06
882,family-oriented,3.1165127836465144e-06
883,montreal-style,3.1165127836465144e-06
884,numbered,3.1165127836465144e-06
885,filthier,3.1165127836465144e-06
886,precognitive,3.1165127836465144e-06
887,antiquated,3.1165127836465144e-06
888,would-be,3.1165127836465144e-06
889,drunken-haze,3.1165127836465144e-06
890,carnasada,3.1165127836465144e-06
891,non-organic,3.1165127836465144e-06
892,broke-da-mouth,3.1165127836465144e-06
893,bimbim,3.1165127836465144e-06
894,excellent--very,3.1165127836465144e-06
895,-active,3.1165127836465144e-06
896,alc,3.1165127836465144e-06
897,woody,3.1165127836465144e-06
898,lite,3.1165127836465144e-06
899,simcoe-hopped,3.1165127836465144e-06
900,dduk-guk,3.1165127836465144e-06
901,next-door,3.1165127836465144e-06
902,chicken,steak,3.1165127836465144e-06
903,moo-shu,3.1165127836465144e-06
904,non-seasonal,3.1165127836465144e-06
905,yumm,3.1165127836465144e-06
906,proficient,3.1165127836465144e-06
907,cramped--it,3.1165127836465144e-06
908,char-grilled,3.1165127836465144e-06
909,non-comparable,3.1165127836465144e-06
910,beige,3.1165127836465144e-06
911,pittsburgh-style,3.1165127836465144e-06
912,forever,3.1165127836465144e-06
913,k,3.1165127836465144e-06
914,peppered,3.1165127836465144e-06
915,ultra-delicious,3.1165127836465144e-06
916,lumberjack,3.1165127836465144e-06
917,madasada,3.1165127836465144e-06
918,well-portioned,3.1165127836465144e-06
919,devout,3.1165127836465144e-06
920,added-value,3.1165127836465144e-06
921,bucknoodle,3.1165127836465144e-06
922,jicama&papaya,3.1165127836465144e-06
923,fusion/southern,3.1165127836465144e-06
924,effcient,3.1165127836465144e-06
925,yuumilious,3.1165127836465144e-06
926,bottle-shaped,3.1165127836465144e-06
927,afterthought,3.1165127836465144e-06
928,well-equipped,3.1165127836465144e-06
929,lemon-garlic,3.1165127836465144e-06
930,table-dedicated,3.1165127836465144e-06
931,merrier,3.1165127836465144e-06
932,stlye,3.1165127836465144e-06
933,torpedo,3.1165127836465144e-06
934,bum,3.1165127836465144e-06
935,scenic,3.1165127836465144e-06
936,loud--make,3.1165127836465144e-06
937,meatball-sized,3.1165127836465144e-06
938,fetal-like,3.1165127836465144e-06
939,on-point,3.1165127836465144e-06
940,super-sized,3.1165127836465144e-06
941,great--very,3.1165127836465144e-06
942,home,3.1165127836465144e-06
943,concrete,3.1165127836465144e-06
944,piecemeal,3.1165127836465144e-06
945,out-and,3.1165127836465144e-06
946,boldest,3.1165127836465144e-06
947,reduced/elikinated,3.1165127836465144e-06
948,overprotective,3.1165127836465144e-06
949,wittiest,3.1165127836465144e-06
950,markville,3.1165127836465144e-06
951,corn-fed,3.1165127836465144e-06
952,continental+,3.1165127836465144e-06
953,panko-like,3.1165127836465144e-06
954,yogurt-like,3.1165127836465144e-06
955,glory,3.1165127836465144e-06
956,kebob,3.1165127836465144e-06
957,cow-head,3.1165127836465144e-06
958,small...,3.1165127836465144e-06
959,pixie-like,3.1165127836465144e-06
960,half-star,3.1165127836465144e-06
961,pay-at-the-counter,3.1165127836465144e-06
962,sashimi/sushi,3.1165127836465144e-06
963,longstanding,3.1165127836465144e-06
964,ghiradelli,3.1165127836465144e-06
965,japanese-inspired,3.1165127836465144e-06
966,daytime,3.1165127836465144e-06
967,trouble-free,3.1165127836465144e-06
968,lowly,3.1165127836465144e-06
969,fresh,small,3.1165127836465144e-06
970,stick-like,3.1165127836465144e-06
971,seaflood,3.1165127836465144e-06
972,doubt,3.1165127836465144e-06
973,pretty-good,3.1165127836465144e-06
974,corrective,3.1165127836465144e-06
975,rough-around-the-edges,3.1165127836465144e-06
976,freindly/helpful/knowledgeable,3.1165127836465144e-06
977,hahaha,3.1165127836465144e-06
978,place-so,3.1165127836465144e-06
979,unpredictable,3.1165127836465144e-06
980,gentile,3.1165127836465144e-06
981,smooth-crunchy,3.1165127836465144e-06
982,squeamish,3.1165127836465144e-06
983,weeny,3.1165127836465144e-06
984,on-food,3.1165127836465144e-06
985,biotic,3.1165127836465144e-06
986,bound,3.1165127836465144e-06
987,gelatin-like,3.1165127836465144e-06
988,sexiest,3.1165127836465144e-06
989,beef-only,3.1165127836465144e-06
990,sunny-side-up,3.1165127836465144e-06
991,smal,3.1165127836465144e-06
992,fajita/season,3.1165127836465144e-06
993,dogcentric,3.1165127836465144e-06
994,driveup,3.1165127836465144e-06
995,tortas,3.1165127836465144e-06
996,above-average,3.1165127836465144e-06
997,occassional,3.1165127836465144e-06
998,go-to-sushi,3.1165127836465144e-06
999,pur,3.1165127836465144e-06
1000,peppy,3.1165127836465144e-06
1001,eggsalad,3.1165127836465144e-06
1002,apricot,3.1165127836465144e-06
1003,bucket-load,3.1165127836465144e-06
1004,off-menu,3.1165127836465144e-06
1005,faint,3.1165127836465144e-06
1006,choco,3.1165127836465144e-06
1007,around--especially,3.1165127836465144e-06
1008,sans,3.1165127836465144e-06
1009,manchengo,3.1165127836465144e-06
1010,provocative,3.1165127836465144e-06
1011,diferent,3.1165127836465144e-06
1012,chosen,3.1165127836465144e-06
1013,crostata--with,3.1165127836465144e-06
1014,standalone,3.1165127836465144e-06
1015,bigger-than-your-head,3.1165127836465144e-06
1016,pay-grade,3.1165127836465144e-06
1017,yogurt-based,3.1165127836465144e-06
1018,frightful,3.1165127836465144e-06
1019,meatarian,3.1165127836465144e-06
1020,gravy-logged,3.1165127836465144e-06
1021,allons-y,3.1165127836465144e-06
1022,aesthetics,3.1165127836465144e-06
1023,custom-made,3.1165127836465144e-06
1024,good,and,3.1165127836465144e-06
1025,madras,3.1165127836465144e-06
1026,kalamata,3.1165127836465144e-06
1027,creaky,3.1165127836465144e-06
1028,copacetic,3.1165127836465144e-06
1029,omnipresent,3.1165127836465144e-06
1030,oh-so-good,3.1165127836465144e-06
1031,othe,3.1165127836465144e-06
1032,intrinsic,3.1165127836465144e-06
1033,great-but,3.1165127836465144e-06
1034,amountof,3.1165127836465144e-06
1035,dorktastic,3.1165127836465144e-06
1036,not-quite-fresh,3.1165127836465144e-06
1037,soy-saturated,3.1165127836465144e-06
1038,ethereal,3.1165127836465144e-06
1039,nra-approved,3.1165127836465144e-06
1040,life-long,3.1165127836465144e-06
1041,double-sided,3.1165127836465144e-06
1042,grissel,3.1165127836465144e-06
1043,chocolate/caramel,3.1165127836465144e-06
1044,truck--but,3.1165127836465144e-06
1045,sino-korean,3.1165127836465144e-06
1046,post-night,3.1165127836465144e-06
1047,fat,3.1165127836465144e-06
1048,bookmarked,3.1165127836465144e-06
1049,non-marinated,3.1165127836465144e-06
1050,a-,3.1165127836465144e-06
1051,post-dinner,3.1165127836465144e-06
1052,delisch,3.1165127836465144e-06
1053,esoteric,3.1165127836465144e-06
1054,father-son,3.1165127836465144e-06
1055,cocunut,3.1165127836465144e-06
1056,retardo,3.1165127836465144e-06
1057,roasted/charred,3.1165127836465144e-06
1058,appointment..these,3.1165127836465144e-06
1059,overpriced/expensive-,3.1165127836465144e-06
1060,clappy,3.1165127836465144e-06
1061,bi-hourly,3.1165127836465144e-06
1062,orange-y,3.1165127836465144e-06
1063,detectable,3.1165127836465144e-06
1064,dee-licious,3.1165127836465144e-06
1065,car-wash,3.1165127836465144e-06
1066,tourist-price,3.1165127836465144e-06
1067,boldak,3.1165127836465144e-06
1068,cold-pressed,3.1165127836465144e-06
1069,mariachi,3.1165127836465144e-06
1070,roll-the-dice,3.1165127836465144e-06
1071,southern-style,3.1165127836465144e-06
1072,worn-out,3.1165127836465144e-06
1073,compressed,3.1165127836465144e-06
1074,tell-tale,3.1165127836465144e-06
1075,peterskis3,3.1165127836465144e-06
1076,baileys,3.1165127836465144e-06
1077,merluzzo,3.1165127836465144e-06
1078,picada,3.1165127836465144e-06
1079,here--i,3.1165127836465144e-06
1080,spiced.,3.1165127836465144e-06
1081,options--which,3.1165127836465144e-06
1082,kababs,3.1165127836465144e-06
1083,-fresh,3.1165127836465144e-06
1084,swissvale,3.1165127836465144e-06
1085,strongest,3.1165127836465144e-06
1086,cajun-spiced,3.1165127836465144e-06
1087,upcharge,3.1165127836465144e-06
1088,flirtatious,3.1165127836465144e-06
1089,-american,3.1165127836465144e-06
1090,closer.,3.1165127836465144e-06
1091,sure.,3.1165127836465144e-06
1092,raw/doughy,3.1165127836465144e-06
1093,loungy,3.1165127836465144e-06
1094,deepfried,3.1165127836465144e-06
1095,prized,3.1165127836465144e-06
1096,grotesque,3.1165127836465144e-06
1097,pastrami,swiss,3.1165127836465144e-06
1098,apart,3.1165127836465144e-06
1099,multi-cheese,3.1165127836465144e-06
1100,non-white,3.1165127836465144e-06
1101,boon,3.1165127836465144e-06
1102,sutlac,3.1165127836465144e-06
1103,*bestie,3.1165127836465144e-06
1104,not-possibly-decide,3.1165127836465144e-06
1105,high-priced,3.1165127836465144e-06
1106,nasty-tasting,3.1165127836465144e-06
1107,presweetened,3.1165127836465144e-06
1108,soondubu--two,3.1165127836465144e-06
1109,timey,3.1165127836465144e-06
1110,out/dine,3.1165127836465144e-06
1111,uphostered,3.1165127836465144e-06
1112,'ol,3.1165127836465144e-06
1113,newlywed,3.1165127836465144e-06
1114,a-m-a-z-i-n-g!,3.1165127836465144e-06
1115,high.,3.1165127836465144e-06
1116,sold--a,3.1165127836465144e-06
1117,legs&,3.1165127836465144e-06
1118,shaky,3.1165127836465144e-06
1119,fondest,3.1165127836465144e-06
1120,good-value,3.1165127836465144e-06
1121,freakish,3.1165127836465144e-06
1122,not-wash-your-sheets-because-it's-the-green-thing-to-do,3.1165127836465144e-06
1123,7am-10am,3.1165127836465144e-06
1124,on-hand,3.1165127836465144e-06
1125,ancient,3.1165127836465144e-06
1126,amish,3.1165127836465144e-06
1127,cohesive,3.1165127836465144e-06
1128,scruptous,3.1165127836465144e-06
1129,tortillas--very,3.1165127836465144e-06
1130,wintery,3.1165127836465144e-06
1131,unsurmountable,3.1165127836465144e-06
1132,thought-out,3.1165127836465144e-06
1133,overbreaded,3.1165127836465144e-06
1134,prevalent,3.1165127836465144e-06
1135,pulpy,3.1165127836465144e-06
1136,zingy,3.1165127836465144e-06
1137,catchy,3.1165127836465144e-06
1138,double-smoked,3.1165127836465144e-06
1139,sigara,3.1165127836465144e-06
1140,one-dimensional,3.1165127836465144e-06
1141,hugggge,3.1165127836465144e-06
1142,breakfast+nice,3.1165127836465144e-06
1143,paranoid,3.1165127836465144e-06
1144,dimmed,3.1165127836465144e-06
1145,maaaaajor,3.1165127836465144e-06
1146,tapioca-based,3.1165127836465144e-06
1147,careful--it's,3.1165127836465144e-06
1148,day-,3.1165127836465144e-06
1149,place-dog,3.1165127836465144e-06
1150,sinotophied,3.1165127836465144e-06
1151,colombian,3.1165127836465144e-06
1152,sultani,3.1165127836465144e-06
1153,vodka/tonic,3.1165127836465144e-06
1154,unenergetic,3.1165127836465144e-06
1155,hi-tea,3.1165127836465144e-06
1156,eastbound,3.1165127836465144e-06
1157,combined,3.1165127836465144e-06
1158,scientific,3.1165127836465144e-06
1159,fail-safe,3.1165127836465144e-06
1160,surround,3.1165127836465144e-06
1161,dan-dan,3.1165127836465144e-06
1162,dog-on,3.1165127836465144e-06
1163,pork,3.1165127836465144e-06
1164,prefered,3.1165127836465144e-06
1165,barred,3.1165127836465144e-06
1166,pesto-topped,3.1165127836465144e-06
1167,eery,3.1165127836465144e-06
1168,arctic,3.1165127836465144e-06
1169,askew,3.1165127836465144e-06
1170,earbud-bursting,3.1165127836465144e-06
1171,punch-you-in-the-mouth,3.1165127836465144e-06
1172,islamic,3.1165127836465144e-06
1173,decor/overall,3.1165127836465144e-06
1174,tree-lined,3.1165127836465144e-06
1175,res,3.1165127836465144e-06
1176,cut-despite,3.1165127836465144e-06
1177,matthews/mint,3.1165127836465144e-06
1178,publc,3.1165127836465144e-06
1179,hallway-like,3.1165127836465144e-06
1180,predetermined,3.1165127836465144e-06
1181,modish,3.1165127836465144e-06
1182,party-till-u-drop,3.1165127836465144e-06
1183,road-rage,3.1165127836465144e-06
1184,besides,3.1165127836465144e-06
1185,tousled,3.1165127836465144e-06
1186,exaggerated,3.1165127836465144e-06
1187,giganto,3.1165127836465144e-06
1188,pub-like,3.1165127836465144e-06
1189,green/black,3.1165127836465144e-06
1190,plated,3.1165127836465144e-06
1191,leche,3.1165127836465144e-06
1192,true-blue,3.1165127836465144e-06
1193,non-rich,3.1165127836465144e-06
1194,inclement,3.1165127836465144e-06
1195,lazy-night,3.1165127836465144e-06
1196,soondubu,3.1165127836465144e-06
1197,delicious-,3.1165127836465144e-06
1198,burrito-style,3.1165127836465144e-06
1199,climactic,3.1165127836465144e-06
1200,mainly,3.1165127836465144e-06
1201,retail,3.1165127836465144e-06
1202,day-before,3.1165127836465144e-06
1203,omg,3.1165127836465144e-06
1204,non-existant,3.1165127836465144e-06
1205,gustatory,3.1165127836465144e-06
1206,freaky,3.1165127836465144e-06
1207,hoisin-based,3.1165127836465144e-06
1208,no-sugar,3.1165127836465144e-06
1209,ablaze,3.1165127836465144e-06
1210,elastic/bouncy,3.1165127836465144e-06
1211,low-traffic,3.1165127836465144e-06
1212,well-sized,3.1165127836465144e-06
1213,residental,3.1165127836465144e-06
1214,stray,3.1165127836465144e-06
1215,stll,3.1165127836465144e-06
1216,motley,3.1165127836465144e-06
1217,today--these,3.1165127836465144e-06
1218,scheduled,3.1165127836465144e-06
1219,-satay,3.1165127836465144e-06
1220,home-away-from-home,3.1165127836465144e-06
1221,rollin,3.1165127836465144e-06
1222,chettinadu,3.1165127836465144e-06
1223,counter-intuitive,3.1165127836465144e-06
1224,streetcar,3.1165127836465144e-06
1225,inaugural,3.1165127836465144e-06
1226,good--especially,3.1165127836465144e-06
1227,warm--practical,3.1165127836465144e-06
1228,hospital.,3.1165127836465144e-06
1229,low-sodium,3.1165127836465144e-06
1230,chill/cool,3.1165127836465144e-06
1231,nuoc,3.1165127836465144e-06
1232,stodgy,3.1165127836465144e-06
1233,recoil-induced,3.1165127836465144e-06
1234,lotsa,3.1165127836465144e-06
1235,caesar--with,3.1165127836465144e-06
1236,restent,3.1165127836465144e-06
1237,out--anytime,3.1165127836465144e-06
1238,10meg,3.1165127836465144e-06
1239,mayo'd,3.1165127836465144e-06
1240,accetpable,3.1165127836465144e-06
1241,veritable,3.1165127836465144e-06
1242,once-in-a-while,3.1165127836465144e-06
1243,clam,3.1165127836465144e-06
1244,fuhgeddaboudit,3.1165127836465144e-06
1245,sugar-free,3.1165127836465144e-06
1246,nicely-designed,3.1165127836465144e-06
1247,expedient,3.1165127836465144e-06
1248,indirect,3.1165127836465144e-06
1249,american-styled,3.1165127836465144e-06
1250,dente,3.1165127836465144e-06
1251,kealii,3.1165127836465144e-06
1252,grad,3.1165127836465144e-06
1253,catalan,3.1165127836465144e-06
1254,angry/irritated,3.1165127836465144e-06
1255,bully,3.1165127836465144e-06
1256,lol..busy,3.1165127836465144e-06
1257,dry-tasting,3.1165127836465144e-06
1258,south-east,3.1165127836465144e-06
1259,salchica,3.1165127836465144e-06
1260,areal,3.1165127836465144e-06
1261,fast-paced,3.1165127836465144e-06
1262,post-baby,3.1165127836465144e-06
1263,floors-music,3.1165127836465144e-06
1264,bountiful,3.1165127836465144e-06
1265,monotonous,3.1165127836465144e-06
1266,later.,3.1165127836465144e-06
1267,second-to-last,3.1165127836465144e-06
1268,just-under,3.1165127836465144e-06
1269,ever-so-convenient,3.1165127836465144e-06
1270,cost-wise,3.1165127836465144e-06
1271,25cent,3.1165127836465144e-06
1272,swirly,3.1165127836465144e-06
1273,vinegar-y,3.1165127836465144e-06
1274,pudding-like,3.1165127836465144e-06
1275,compromising,3.1165127836465144e-06
1276,calloused,3.1165127836465144e-06
1277,distinguishable,3.1165127836465144e-06
1278,cakey,3.1165127836465144e-06
1279,fun/expansive,3.1165127836465144e-06
1280,confined,3.1165127836465144e-06
1281,yinyang,3.1165127836465144e-06
1282,regular/special,3.1165127836465144e-06
1283,urban-hip,3.1165127836465144e-06
1284,japanese-style,3.1165127836465144e-06
1285,bolillo,3.1165127836465144e-06
1286,poor-college-student,3.1165127836465144e-06
1287,square-round,3.1165127836465144e-06
1288,scrumptous,3.1165127836465144e-06
1289,veggetarian,3.1165127836465144e-06
1290,usuable,3.1165127836465144e-06
1291,hall--again,3.1165127836465144e-06
1292,rattlesnake/intermediate,3.1165127836465144e-06
1293,exhausted,3.1165127836465144e-06
1294,unofficial,3.1165127836465144e-06
1295,unanimous,3.1165127836465144e-06
1296,thinly-sliced,3.1165127836465144e-06
1297,kids,regular,3.1165127836465144e-06
1298,gold,3.1165127836465144e-06
1299,chicken-like,3.1165127836465144e-06
1300,pittsburgh-pride-inducing,3.1165127836465144e-06
1301,blended,3.1165127836465144e-06
1302,sizeble,3.1165127836465144e-06
1303,sauceless,3.1165127836465144e-06
1304,unboring,3.1165127836465144e-06
1305,lethal,3.1165127836465144e-06
1306,jazzy,3.1165127836465144e-06
1307,low-end,3.1165127836465144e-06
1308,toddler-approved,3.1165127836465144e-06
1309,smoke-filled,3.1165127836465144e-06
1310,highland,3.1165127836465144e-06
1311,on-tap,3.1165127836465144e-06
1312,storebrand,3.1165127836465144e-06
1313,win/win,3.1165127836465144e-06
1314,lunch/sandwich,3.1165127836465144e-06
1315,transcendent,3.1165127836465144e-06
1316,24/7,3.1165127836465144e-06
1317,bespectacled,3.1165127836465144e-06
1318,steak-house,3.1165127836465144e-06
1319,bar/traditional,3.1165127836465144e-06
1320,veggie+pineapple,3.1165127836465144e-06
1321,made-to-order,3.1165127836465144e-06
1322,groovy,3.1165127836465144e-06
1323,beach-like,3.1165127836465144e-06
1324,textural,3.1165127836465144e-06
1325,buss,3.1165127836465144e-06
1326,deserved,3.1165127836465144e-06
1327,frosted,3.1165127836465144e-06
1328,hand-pulled,3.1165127836465144e-06
1329,cheap(,3.1165127836465144e-06
1330,fullauto,3.1165127836465144e-06
1331,four-dimensional,3.1165127836465144e-06
1332,sno-cone-like,3.1165127836465144e-06
1333,-not-from-round-here,3.1165127836465144e-06
1334,gold-standard,3.1165127836465144e-06
1335,medicinal,3.1165127836465144e-06
1336,dark.,3.1165127836465144e-06
1337,asia,3.1165127836465144e-06
1338,perpendicular,3.1165127836465144e-06
1339,back-too,3.1165127836465144e-06
1340,mutant,3.1165127836465144e-06
1341,15-minute,3.1165127836465144e-06
1342,not-know-what,3.1165127836465144e-06
1343,belachan,3.1165127836465144e-06
1344,flaire,3.1165127836465144e-06
1345,multi-cultural,3.1165127836465144e-06
1346,simple...,3.1165127836465144e-06
1347,contextual,3.1165127836465144e-06
1348,east-coast,3.1165127836465144e-06
1349,affiliated,3.1165127836465144e-06
1350,chinese-viet,3.1165127836465144e-06
1351,fueled-self,3.1165127836465144e-06
1352,cajun-mexican,3.1165127836465144e-06
1353,20th-century,3.1165127836465144e-06
1354,12-year,3.1165127836465144e-06
1355,eggcelent,3.1165127836465144e-06
1356,breadwise,3.1165127836465144e-06
1357,noir,3.1165127836465144e-06
1358,fabby,3.1165127836465144e-06
1359,bacon-wrapped,3.1165127836465144e-06
1360,off-key,3.1165127836465144e-06
1361,notwo,3.1165127836465144e-06
1362,facial-,3.1165127836465144e-06
1363,biographical,3.1165127836465144e-06
1364,fancy-like,3.1165127836465144e-06
1365,unbuttered,3.1165127836465144e-06
1366,fledged,3.1165127836465144e-06
1367,10-year,3.1165127836465144e-06
1368,hot-cold,3.1165127836465144e-06
1369,package--unlike,3.1165127836465144e-06
